Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS
Date,,,,,,
2015-01-01,127.90367889404297,128.66000366210938,132.22999572753906,128.0,130.99000549316406,293920
2015-01-02,126.81512451171875,127.56500244140625,129.8000030517578,126.69999694824219,129.1699981689453,435600
2015-01-05,125.13008880615234,125.87000274658203,128.39999389648438,125.26000213623047,126.80500030517578,315660
2015-01-06,122.23717498779297,122.95999908447266,125.31500244140625,121.55999755859375,125.0,377240
2015-01-07,122.13279724121094,122.8550033569336,124.08499908447266,120.81999969482422,123.0250015258789,731140
2015-01-08,128.22177124023438,128.97999572753906,129.7899932861328,122.99500274658203,123.0,872680
2015-01-09,127.16802978515625,127.91999816894531,129.94000244140625,127.55000305175781,129.39500427246094,327840
2015-01-12,126.02478790283203,126.7699966430664,128.61500549316406,125.5,125.5,196780
2015-01-13,127.88876342773438,128.64500427246094,130.8000030517578,127.0,127.5,580420
2015-01-14,124.68272399902344,125.41999816894531,128.8699951171875,123.81999969482422,128.0,2587050
2015-01-15,128.14723205566406,128.90499877929688,129.8000030517578,127.19999694824219,129.48500061035156,1368270
2015-01-16,126.01980590820312,126.76499938964844,130.3000030517578,125.5,129.8000030517578,810480
2015-01-19,125.05551147460938,125.79499816894531,128.6199951171875,125.0999984741211,127.29000091552734,325300
2015-01-20,131.41790771484375,132.19500732421875,134.5,126.0,126.0,1360140
2015-01-21,128.505126953125,129.26499938964844,133.63999938964844,128.89999389648438,132.44000244140625,1004960
2015-01-22,129.0568389892578,129.82000732421875,131.8000030517578,128.05999755859375,128.85000610351562,378310
2015-01-23,130.4486541748047,131.22000122070312,132.89999389648438,129.5800018310547,130.24000549316406,255020
2015-01-27,136.7314910888672,137.5399932861328,139.6999969482422,130.8000030517578,131.6999969482422,1055220
2015-01-28,144.1873779296875,145.0399932861328,149.89999389648438,138.0050048828125,138.07000732421875,2744860
2015-01-29,145.16659545898438,146.02499389648438,147.0050048828125,142.5,145.3300018310547,1059650
2015-01-30,143.90406799316406,144.7550048828125,147.9949951171875,139.8000030517578,145.8000030517578,726130
2015-02-02,150.0427703857422,150.92999267578125,152.25999450683594,142.88999938964844,144.3000030517578,2714020
2015-02-03,145.9817657470703,146.84500122070312,153.1699981689453,145.5500030517578,150.89999389648438,667360
2015-02-04,146.2700653076172,147.13499450683594,151.0,145.25,147.3000030517578,501620
2015-02-05,146.75221252441406,147.6199951171875,150.88999938964844,146.02999877929688,147.2100067138672,216290
2015-02-06,146.0364532470703,146.89999389648438,150.8699951171875,146.25,147.6999969482422,308180
