Date,Adj Close,Close,High,Low,Open,Volume
2015-01-01,462.62921142578125,648.6375122070312,653.3624877929688,645.1875,647.25,489388
2015-01-02,464.8936767578125,651.8125,654.75,646.75,646.75,1025204
2015-01-05,457.13726806640625,640.9375,654.9249877929688,638.75,650.0,770804
2015-01-06,452.2337951660156,634.0625,642.25,628.8375244140625,638.7625122070312,1959932
2015-01-07,450.1208190917969,631.0999755859375,643.7000122070312,628.2999877929688,636.25,1331532
2015-01-08,457.6543273925781,641.6624755859375,644.9749755859375,632.0,632.0,1760940
2015-01-09,477.9280700683594,670.0875244140625,672.4749755859375,642.0,642.0,3004040
2015-01-12,491.0604248046875,688.5,689.75,671.25,674.25,3457052
2015-01-13,492.3264465332031,690.2750244140625,693.0499877929688,683.75,691.0,3020512
2015-01-14,497.7558898925781,697.8875122070312,698.9874877929688,687.875,691.0,1642216
2015-01-15,496.0174255371094,695.4500122070312,700.0,691.7750244140625,699.2625122070312,2348088
2015-01-16,502.2848815917969,704.2374877929688,704.9874877929688,692.6500244140625,696.25,3840948
2015-01-19,499.3072204589844,700.0625,705.0,695.7750244140625,703.75,1066204
2015-01-20,499.58355712890625,700.4500122070312,704.9874877929688,698.7625122070312,698.7625122070312,1248036
2015-01-21,498.63848876953125,699.125,703.9749755859375,696.9500122070312,700.25,2102312
2015-01-22,491.7914123535156,689.5250244140625,701.25,687.25,699.1749877929688,2468964
2015-01-23,495.8302001953125,695.1875,701.0,690.0,692.7125244140625,1997508
2015-01-27,502.2313537597656,704.1624755859375,704.9749755859375,690.125,694.9625244140625,1976488
2015-01-28,512.3414916992188,718.3375244140625,721.25,701.5750122070312,701.5750122070312,2378628
2015-01-29,517.8779296875,726.0999755859375,732.5,718.75,719.5,3780160
2015-01-30,511.47662353515625,717.125,747.875,709.2874755859375,732.75,4703872
2015-02-02,516.2107543945312,723.7625122070312,748.7750244140625,718.0374755859375,743.0,7806000
2015-02-03,520.5079345703125,729.7874755859375,731.25,717.5,729.75,2436904
2015-02-04,508.5791320800781,713.0625,731.25,710.0250244140625,731.25,1751448
2015-02-05,511.3431396484375,716.9375,725.2374877929688,711.25,712.7750244140625,1602784
2015-02-06,510.02349853515625,715.0875244140625,730.2374877929688,712.4874877929688,717.5,1711276
2015-02-09,502.9089660644531,705.1124877929688,718.5,702.7750244140625,710.0,1355964
2015-02-10,492.5760192871094,690.625,701.6500244140625,687.125,701.25,2848392
2015-02-11,506.70697021484375,710.4375,714.5,692.4625244140625,692.5,2885288
2015-02-12,518.751708984375,727.3250122070312,728.75,711.4000244140625,715.0,1398956
2015-02-13,514.695068359375,721.6375122070312,730.5999755859375,720.5750122070312,730.0,1367488
2015-02-16,517.01318359375,724.8875122070312,736.9874877929688,722.9375,723.75,1739352
2015-02-18,515.7114868164062,723.0625,728.75,714.25,719.75,4645928
2015-02-19,504.6385498046875,707.5374755859375,725.0,706.2750244140625,725.0,2996608
2015-02-20,501.0812683105469,702.5499877929688,706.5875244140625,698.5625,702.5,1555608
2015-02-23,495.4735412597656,694.6875,710.5,690.5750122070312,702.5,2152512
2015-02-24,497.7113952636719,697.8250122070312,702.0125122070312,695.25,697.5125122070312,1746308
2015-02-25,492.5849609375,690.6375122070312,702.0,688.0499877929688,701.25,2624308
2015-02-26,490.0084228515625,687.0250244140625,693.7000122070312,685.0,693.7000122070312,4260476
2015-02-27,505.6370849609375,708.9375,712.5,685.4249877929688,688.2374877929688,2109468
2015-03-02,509.97003173828125,715.0125122070312,723.75,712.2125244140625,719.7000122070312,1640164
2015-03-03,518.6090698242188,727.125,728.4000244140625,708.7625122070312,720.5,2013832
2015-03-04,513.4381103515625,719.875,734.75,716.4000244140625,727.5,2200520
2015-03-05,513.1973876953125,719.5374755859375,728.2000122070312,712.7750244140625,720.0,1725044
2015-03-09,501.28643798828125,702.8375244140625,715.5,695.25,715.5,2569948
2015-03-10,506.35919189453125,709.9500122070312,711.5,688.3624877929688,688.3624877929688,2513260
2015-03-11,520.9537963867188,730.4124755859375,735.9375,703.75,710.0250244140625,5020084
2015-03-12,509.42608642578125,714.25,735.0125122070312,713.0625,734.5875244140625,4443664
2015-03-13,502.5434875488281,704.5999755859375,719.5,702.0,719.5,2839984
2015-03-16,504.2463684082031,706.9874877929688,710.1124877929688,703.75,709.5,4702048
2015-03-17,510.47808837890625,715.7249755859375,720.4500122070312,707.7249755859375,711.0,5144028
2015-03-18,499.35186767578125,700.125,720.0,697.5,718.5,15227544
2015-03-19,490.0976867675781,687.1500244140625,700.9000244140625,685.0,695.0,5621879
2015-03-20,483.7854309082031,678.2999877929688,690.0,673.0,688.9500122070312,3616042
2015-03-23,468.45086669921875,656.7999877929688,685.4500122070312,650.2000122070312,684.0,3672301
2015-03-24,470.4837646484375,659.6500244140625,667.5,652.0,661.0,3793847
2015-03-25,468.1299133300781,656.3499755859375,663.0,651.0,663.0,3053431
2015-03-26,464.42120361328125,651.1500244140625,665.0,648.1500244140625,656.0,3774322
2015-03-27,460.6767578125,645.9000244140625,661.4000244140625,639.0,654.0,3223159
2015-03-30,447.1609802246094,626.9500122070312,652.75,618.6500244140625,647.9000244140625,3887546
2015-03-31,449.1224670410156,629.7000122070312,639.5999755859375,626.5,633.0999755859375,3125329
2015-04-01,451.2620849609375,632.7000122070312,638.7000122070312,629.0,630.5,4892589
2015-04-06,458.85791015625,643.3499755859375,647.5,635.0999755859375,635.0999755859375,5050758
2015-04-07,465.6336364746094,652.8499755859375,656.0,644.9500122070312,646.3499755859375,1922672
2015-04-08,479.5058898925781,672.2999877929688,676.0,656.0,656.9500122070312,3505745
2015-04-09,478.1509094238281,670.4000244140625,680.5999755859375,662.7999877929688,679.9000244140625,1882337
2015-04-10,470.8759765625,660.2000122070312,673.4500122070312,655.0,670.7999877929688,1675314
2015-04-13,473.8714599609375,664.4000244140625,674.4000244140625,650.6500244140625,664.7000122070312,1357726
2015-04-15,470.6263122558594,659.8499755859375,671.6500244140625,656.0,664.4000244140625,3785304
2015-04-16,467.916015625,656.0499877929688,664.25,644.5,662.7000122070312,1850395
2015-04-17,457.21746826171875,641.0499877929688,653.0,634.1500244140625,652.0,2224178
2015-04-20,450.976806640625,632.2999877929688,641.0,622.5,641.0,2301636
2015-04-21,454.6855773925781,637.5,644.25,622.0,624.0499877929688,1504719
2015-04-22,449.1936950683594,629.7999877929688,635.9000244140625,622.5999755859375,635.0,3464944
2015-04-23,438.780517578125,615.2000122070312,637.2999877929688,611.1500244140625,632.2999877929688,3887545
2015-04-24,419.0238952636719,587.5,614.7000122070312,578.0999755859375,611.7000122070312,3375425
2015-04-27,418.84564208984375,587.25,596.4500122070312,565.0999755859375,591.0999755859375,4643882
2015-04-28,434.0731201171875,608.5999755859375,612.0,580.0,587.9000244140625,1776573
2015-04-29,439.99310302734375,616.9000244140625,626.8499755859375,602.0999755859375,608.0,1729917
2015-04-30,443.1667785644531,621.3499755859375,625.7999877929688,598.2999877929688,616.0,2983762
2015-05-04,436.31988525390625,611.75,624.8499755859375,603.0,622.9000244140625,2859253
2015-05-05,435.0360412597656,609.9500122070312,620.0,604.8499755859375,617.0,2826920
2015-05-06,434.2871398925781,608.9000244140625,616.3499755859375,600.0,612.0,3148933
2015-05-07,438.1029357910156,614.25,618.0,600.0,602.0,1954517
2015-05-08,443.2025451660156,621.4000244140625,624.9000244140625,616.0,622.0,1400231
2015-05-11,450.2635803222656,631.2999877929688,639.9000244140625,618.0,625.0,2019842
2015-05-12,439.4937744140625,616.2000122070312,638.7999877929688,612.0499877929688,633.0,2539734
2015-05-13,439.6006774902344,616.3499755859375,622.0,611.0499877929688,620.9500122070312,2839628
