Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS
Date,,,,,,
2015-01-01,597.1715698242188,642.0999755859375,647.0,640.7999877929688,646.0,378210
2015-01-02,599.1989135742188,644.280029296875,648.530029296875,643.0,644.0,430070
2015-01-05,585.6205444335938,629.6799926757812,644.280029296875,628.2000122070312,644.280029296875,1468825
2015-01-06,570.2100219726562,613.1099853515625,626.0,611.0,626.0,1956675
2015-01-07,565.3086547851562,607.8400268554688,615.6099853515625,602.0,615.02001953125,1597185
2015-01-08,570.3494262695312,613.260009765625,618.8099975585938,608.2000122070312,612.0,1394180
2015-01-09,588.4850463867188,632.760009765625,634.0,618.239990234375,619.0,2968190
2015-01-12,596.5670776367188,641.4500122070312,642.7999877929688,625.3300170898438,630.5999755859375,1671110
2015-01-13,599.561767578125,644.6699829101562,647.5999755859375,638.0,642.0,2453370
2015-01-14,596.7530517578125,641.6500244140625,644.6400146484375,638.2000122070312,641.0,1656545
2015-01-15,602.7610473632812,648.1099853515625,650.7899780273438,640.7899780273438,645.3200073242188,2218360
2015-01-16,611.177734375,657.1599731445312,659.0,646.25,648.4000244140625,2110020
2015-01-19,618.2645874023438,664.780029296875,666.0,653.9400024414062,656.0,1243345
2015-01-20,614.9722290039062,661.239990234375,668.4000244140625,658.469970703125,668.4000244140625,1488550
2015-01-21,620.4873657226562,667.1699829101562,669.780029296875,650.4000244140625,655.5,2155780
2015-01-22,625.2118530273438,672.25,673.0,666.02001953125,666.02001953125,1228990
2015-01-23,623.044921875,669.9199829101562,677.9500122070312,667.0,677.9500122070312,2207395
2015-01-27,597.5249633789062,642.47998046875,664.969970703125,639.0700073242188,664.969970703125,2061520
2015-01-28,602.48193359375,647.8099975585938,649.0,634.4199829101562,644.0,1248555
2015-01-29,625.5931396484375,672.6599731445312,676.0,642.0700073242188,646.7999877929688,7008190
2015-01-30,601.403076171875,646.6500244140625,674.5700073242188,640.2000122070312,674.0,3163790
2015-02-02,583.8907470703125,627.8200073242188,636.7999877929688,627.02001953125,635.9500122070312,1931265
2015-02-03,574.2276611328125,617.4299926757812,623.7999877929688,614.97998046875,620.4000244140625,2612865
2015-02-04,576.0411987304688,619.3800048828125,625.25,617.0,621.0,1074225
2015-02-05,571.4190063476562,614.4099731445312,619.0,612.239990234375,617.5999755859375,2110710
2015-02-06,566.2572631835938,608.8599853515625,623.4000244140625,606.0,615.0,1222480
2015-02-09,576.450439453125,619.8200073242188,622.5900268554688,601.4000244140625,606.5999755859375,1760745
2015-02-10,582.291015625,626.0999755859375,629.0999755859375,615.0,622.2100219726562,1694925
