Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS
Date,,,,,,
2015-01-01,57.98326873779297,109.03333282470703,109.58333587646484,107.03333282470703,108.1500015258789,2893002
2015-01-02,57.11467361450195,107.4000015258789,109.31666564941406,107.07499694824219,108.48332977294922,6142290
2015-01-05,57.22544860839844,107.60832977294922,108.24166870117188,106.88333129882812,107.5,6566232
2015-01-06,56.64936065673828,106.5250015258789,109.21666717529297,105.0,108.73332977294922,13121010
2015-01-07,57.163421630859375,107.49166870117188,108.2249984741211,106.16666412353516,106.16666412353516,7856364
2015-01-08,60.05725860595703,112.93333435058594,113.6500015258789,108.16666412353516,108.16666412353516,16840194
2015-01-09,60.21237564086914,113.2249984741211,114.66666412353516,112.08333587646484,114.0,10079154
2015-01-12,59.9509162902832,112.73332977294922,114.16666412353516,112.05000305175781,114.16666412353516,3867444
2015-01-13,59.34379196166992,111.59166717529297,115.16666412353516,110.58333587646484,113.4000015258789,5972538
2015-01-14,57.761688232421875,108.61666870117188,112.65833282470703,108.1500015258789,112.65833282470703,7112274
2015-01-15,58.758811950683594,110.49166870117188,111.36666870117188,108.2249984741211,109.18333435058594,11808276
2015-01-16,58.435302734375,109.88333129882812,112.1500015258789,109.26666259765625,110.54166412353516,7147248
2015-01-19,57.18558120727539,107.53333282470703,110.17500305175781,107.11666870117188,109.875,6617304
2015-01-20,57.402732849121094,107.94166564941406,109.0,107.20833587646484,107.70833587646484,4653270
2015-01-21,57.97884750366211,109.0250015258789,109.55833435058594,107.26666259765625,108.0,5534538
2015-01-22,58.235870361328125,109.50833129882812,110.0,107.49166870117188,109.16666412353516,4936338
2015-01-23,59.804664611816406,112.45833587646484,113.7249984741211,109.59166717529297,110.56666564941406,8706078
2015-01-27,61.338016510009766,115.34166717529297,115.80833435058594,110.13333129882812,113.1500015258789,11605284
2015-01-28,62.596595764160156,117.70833587646484,118.26666259765625,114.16666412353516,114.80833435058594,11438976
2015-01-29,65.04283142089844,122.30833435058594,122.95833587646484,117.92500305175781,118.54166412353516,19402494
2015-01-30,66.372314453125,124.80833435058594,127.20833587646484,121.83333587646484,122.91666412353516,14754744
2015-02-02,66.3546142578125,124.7750015258789,127.88333129882812,122.55833435058594,124.33333587646484,10153596
2015-02-03,64.47116088867188,121.23332977294922,126.06666564941406,120.7249984741211,124.83333587646484,9786834
2015-02-04,63.903900146484375,120.16666412353516,122.66666412353516,119.375,120.83333587646484,10960314
2015-02-05,66.47423553466797,125.0,128.8000030517578,120.5,120.78333282470703,18653808
2015-02-06,64.78581237792969,121.82499694824219,124.83333587646484,121.13333129882812,122.66666412353516,9303972
2015-02-09,63.0884895324707,118.63333129882812,121.0,117.75833129882812,120.16666412353516,8207352
2015-02-10,61.89196014404297,116.38333129882812,119.26666259765625,114.83333587646484,117.5,14683530
2015-02-11,63.18598937988281,118.81666564941406,119.38333129882812,115.74166870117188,117.06666564941406,4827102
2015-02-12,62.56112289428711,117.64166259765625,120.33333587646484,116.84166717529297,119.59166717529297,4276554
2015-02-13,64.24957275390625,120.81666564941406,122.28333282470703,115.5,117.63333129882812,22005114
2015-02-16,64.33378601074219,120.9749984741211,126.20833587646484,120.16666412353516,121.98332977294922,11987340
2015-02-18,64.67056274414062,121.60832977294922,122.5,120.16666412353516,121.25,4127406
2015-02-19,65.78292083740234,123.69999694824219,124.58333587646484,121.96666717529297,122.33333587646484,7744434
2015-02-20,65.74745178222656,123.63333129882812,124.30000305175781,123.0,123.58333587646484,4395330
2015-02-23,65.5569076538086,123.2750015258789,125.66666412353516,122.42500305175781,124.16666412353516,4430634
2015-02-24,67.12127685546875,126.21666717529297,126.64166259765625,123.6500015258789,123.83333587646484,7384584
2015-02-25,66.63822174072266,125.30833435058594,128.6750030517578,124.5,126.33333587646484,9594054
2015-02-26,66.10200500488281,124.30000305175781,126.44999694824219,123.60832977294922,125.30833435058594,8611818
2015-02-27,65.964599609375,124.04166412353516,124.9749984741211,121.71666717529297,124.83333587646484,5141580
2015-03-02,69.08889770507812,129.9166717529297,131.0,126.3499984741211,126.6500015258789,18558558
2015-03-03,69.20411682128906,130.13333129882812,131.0833282470703,128.03334045410156,129.9166717529297,9442494
2015-03-04,68.29122161865234,128.4166717529297,131.63333129882812,127.29166412353516,130.5833282470703,10777344
2015-03-05,68.80970764160156,129.39166259765625,130.14999389648438,128.0,128.3333282470703,7745406
2015-03-09,67.71511840820312,127.33333587646484,130.13333129882812,125.73332977294922,129.1750030517578,10691736
2015-03-10,67.73283386230469,127.36666870117188,129.60000610351562,126.94166564941406,128.13333129882812,8797860
2015-03-11,66.54956817626953,125.14166259765625,128.63333129882812,124.5250015258789,127.36666870117188,3598278
2015-03-12,66.429931640625,124.91666412353516,126.42500305175781,124.65833282470703,125.39166259765625,3971940
2015-03-13,64.82568359375,121.9000015258789,125.81666564941406,121.17500305175781,125.6500015258789,5221908
2015-03-16,65.29100799560547,122.7750015258789,124.16666412353516,122.21666717529297,123.33333587646484,2856366
2015-03-17,66.53184509277344,125.10832977294922,126.0,123.2750015258789,123.83333587646484,6329616
2015-03-18,68.46405792236328,128.74166870117188,130.3333282470703,124.16666412353516,124.9000015258789,8524572
2015-03-19,66.77558898925781,125.56666564941406,129.98333740234375,124.84166717529297,129.5,4517646
2015-03-20,64.44013214111328,121.17500305175781,125.56666564941406,120.46666717529297,125.56666564941406,5789646
2015-03-23,63.40757369995117,119.23332977294922,122.66666412353516,118.8499984741211,121.33333587646484,4267110
2015-03-24,65.6588363647461,123.46666717529297,124.08333587646484,119.60832977294922,120.0,12425196
2015-03-25,66.3590316772461,124.78333282470703,126.00833129882812,121.99166870117188,123.33333587646484,8616528
2015-03-26,67.56442260742188,127.05000305175781,129.02499389648438,123.33333587646484,123.81666564941406,16437222
2015-03-27,66.43881225585938,124.93333435058594,128.4583282470703,123.75,125.83333587646484,10540140
2015-03-30,68.18485260009766,128.21665954589844,129.15834045410156,125.18333435058594,125.5,7203846
2015-03-31,71.86309051513672,135.13333129882812,135.98333740234375,128.21665954589844,128.3333282470703,15727752
2015-04-01,71.27812957763672,134.03334045410156,136.3333282470703,132.75,135.15834045410156,6395814
2015-04-06,71.09199523925781,133.68333435058594,135.9583282470703,133.3333282470703,134.5,5115972
2015-04-07,70.52474975585938,132.61666870117188,134.3333282470703,131.8333282470703,134.3333282470703,5338818
2015-04-08,72.6474838256836,136.60833740234375,138.6666717529297,131.7916717529297,132.1999969482422,13900224
2015-04-09,71.95616912841797,135.30833435058594,139.1666717529297,134.8333282470703,138.0,6251700
2015-04-10,72.68294525146484,136.6750030517578,138.26666259765625,134.63333129882812,135.8000030517578,8098518
2015-04-13,72.53669738769531,136.39999389648438,138.14999389648438,135.3333282470703,136.27499389648438,5826048
2015-04-15,71.11858367919922,133.73333740234375,137.26666259765625,132.64999389648438,135.69166564941406,7068102
2015-04-16,70.98564147949219,133.48333740234375,134.46665954589844,131.9166717529297,133.5,8001768
2015-04-17,70.71530151367188,132.97500610351562,135.8000030517578,132.27499389648438,133.3333282470703,6567684
2015-04-20,71.2160873413086,133.9166717529297,135.47500610351562,132.5,134.1666717529297,7801080
2015-04-21,70.83052825927734,133.19166564941406,136.43333435058594,132.43333435058594,134.6666717529297,9105102
2015-04-22,71.35345458984375,134.1750030517578,135.9250030517578,133.6666717529297,133.93333435058594,11554200
2015-04-23,71.13189697265625,133.75833129882812,135.77499389648438,133.1666717529297,135.3333282470703,5109906
2015-04-24,69.17753601074219,130.0833282470703,134.125,129.14166259765625,134.125,4140084
2015-04-27,64.90545654296875,122.05000305175781,130.3333282470703,120.06666564941406,130.23333740234375,7453998
2015-04-28,67.81703186035156,127.5250015258789,129.1666717529297,122.33333587646484,122.83333587646484,10898772
2015-04-29,67.00161743164062,125.99166870117188,127.5,124.54166412353516,127.23332977294922,6079548
2015-04-30,67.78157806396484,127.45833587646484,130.52499389648438,125.25833129882812,126.00833129882812,12239616
2015-05-04,69.46117401123047,130.61666870117188,132.06666564941406,127.33333587646484,129.1666717529297,6247296
2015-05-05,68.89391326904297,129.5500030517578,131.19166564941406,128.0,130.8333282470703,5669406
2015-05-06,66.31470489501953,124.69999694824219,128.5,123.11666870117188,128.38333129882812,9049056
2015-05-07,64.6971664428711,121.65833282470703,126.08333587646484,120.05833435058594,123.375,7835052
2015-05-08,66.30142211914062,124.67500305175781,126.39166259765625,122.88333129882812,124.1500015258789,6661260
