Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
Date,,,,,,
2015-01-01,684.931640625,749.1500244140625,754.5,747.0,751.0999755859375,284935
2015-01-02,708.6112060546875,775.0499877929688,781.4500122070312,751.25,751.25,2080850
2015-01-05,708.5656127929688,775.0,787.9000244140625,772.7000122070312,779.9000244140625,1326999
2015-01-06,691.6514892578125,756.5,783.0,750.4000244140625,775.0,1510720
2015-01-07,705.5486450195312,771.7000122070312,778.3499755859375,759.25,763.4000244140625,1427667
2015-01-08,750.0281372070312,820.3499755859375,822.9000244140625,778.0999755859375,783.7999877929688,2769416
2015-01-09,742.8511352539062,812.5,829.0,804.0499877929688,828.4500122070312,1708427
2015-01-12,738.5084228515625,807.75,818.4000244140625,800.2000122070312,813.0499877929688,1320557
2015-01-13,762.3710327148438,833.8499755859375,842.4500122070312,812.0999755859375,813.0,3835281
2015-01-14,770.416748046875,842.6500244140625,850.0,830.2000122070312,840.0,2320114
2015-01-15,767.3994140625,839.3499755859375,850.0,833.0,849.0,1308063
2015-01-16,771.1481323242188,843.4500122070312,859.0,840.0,844.9000244140625,1568660
2015-01-19,760.5879516601562,831.9000244140625,848.0,829.5499877929688,846.0,1041563
2015-01-20,767.2623291015625,839.2000122070312,847.0,835.0,835.0,1314139
2015-01-21,778.3251342773438,851.2999877929688,855.9000244140625,839.2000122070312,845.0,1663391
2015-01-22,792.8164672851562,867.1500244140625,881.6500244140625,852.8499755859375,856.5,1995155
2015-01-23,788.1992797851562,862.0999755859375,879.9500122070312,860.0999755859375,870.7999877929688,1531430
2015-01-27,814.164794921875,890.5,892.7999877929688,865.5,868.9000244140625,1831293
2015-01-28,832.2217407226562,910.25,921.0,891.0499877929688,893.0499877929688,2895714
2015-01-29,805.7535400390625,881.2999877929688,922.5,867.2000122070312,913.7999877929688,5326269
2015-01-30,784.2222290039062,857.75,888.5,854.0999755859375,888.5,3291034
2015-02-02,738.8284912109375,808.0999755859375,851.0999755859375,803.5,850.0,4808585
2015-02-03,744.8626708984375,814.7000122070312,826.5,802.0,809.7999877929688,3048559
2015-02-04,734.9425048828125,803.8499755859375,823.2000122070312,800.7999877929688,819.7999877929688,912365
2015-02-05,741.3424682617188,810.8499755859375,826.4000244140625,808.0,812.0,1668101
2015-02-06,729.2742309570312,797.6500244140625,815.0,788.7999877929688,810.0,1668283
2015-02-09,734.759765625,803.6500244140625,822.0,783.4000244140625,790.0,1910672
2015-02-10,751.7196655273438,822.2000122070312,829.9000244140625,799.8499755859375,801.9000244140625,2235687
2015-02-11,768.6793823242188,840.75,845.0,828.0,830.0,1227804
2015-02-12,753.13671875,823.75,849.9000244140625,819.3499755859375,847.0,1974102
2015-02-13,755.8795776367188,826.75,834.9500122070312,815.0499877929688,824.3499755859375,1323475
2015-02-16,762.6453247070312,834.1500244140625,842.5,818.0,834.0,1584956
2015-02-18,750.6681518554688,821.0499877929688,842.0,819.7000122070312,839.0999755859375,1448399
2015-02-19,762.5994262695312,834.0999755859375,838.0,826.0,826.0,1216904
2015-02-20,754.9195556640625,825.7000122070312,836.0999755859375,823.2000122070312,834.25,699111
2015-02-23,740.1997680664062,809.5999755859375,833.0,806.0999755859375,829.5,1434240
2015-02-24,731.0110473632812,799.5499877929688,813.5,798.0,810.0,1141027
2015-02-25,744.0853881835938,813.8499755859375,816.0,805.0,805.2000122070312,1537365
2015-02-26,724.0169677734375,791.9000244140625,819.9000244140625,787.2000122070312,818.7999877929688,1600594
2015-02-27,737.959716796875,807.1500244140625,809.0999755859375,796.0999755859375,799.0999755859375,1272026
2015-03-02,754.828125,825.5999755859375,830.5999755859375,806.0,823.7999877929688,1383141
2015-03-03,766.4396362304688,838.2999877929688,842.0,827.2000122070312,829.8499755859375,1617826
2015-03-04,765.068115234375,836.7999877929688,848.2000122070312,832.4000244140625,844.5,1600601
2015-03-05,762.416748046875,833.9000244140625,841.5499877929688,828.0,837.0,694150
2015-03-09,742.9884033203125,812.6500244140625,832.5,808.8499755859375,832.5,626456
2015-03-10,738.6911010742188,807.9500122070312,818.0,802.0,813.0,691298
2015-03-11,739.6512451171875,809.0,819.9500122070312,806.75,818.0,942306
2015-03-12,738.8284912109375,808.0999755859375,815.0,805.2000122070312,814.7999877929688,979686
2015-03-13,739.1025390625,808.4000244140625,818.7000122070312,805.5999755859375,811.9000244140625,837992
2015-03-16,760.5422973632812,831.8499755859375,835.8499755859375,809.0,813.0,1287189
2015-03-17,760.1310424804688,831.4000244140625,841.9500122070312,823.0,839.3499755859375,1384999
2015-03-18,744.4053955078125,814.2000122070312,835.8499755859375,810.0,835.8499755859375,1172762
2015-03-19,763.2393798828125,834.7999877929688,847.8499755859375,821.7000122070312,824.0,2037801
2015-03-20,740.5197143554688,809.9500122070312,837.0,805.5999755859375,836.0,1245311
2015-03-23,742.0281372070312,811.5999755859375,816.0,805.5,816.0,759196
2015-03-24,743.5826416015625,813.2999877929688,819.5,807.5999755859375,809.6500244140625,755974
2015-03-25,739.1940307617188,808.5,817.3499755859375,802.5,813.7999877929688,834390
2015-03-26,725.1140747070312,793.0999755859375,815.9000244140625,788.0,803.0,1516627
2015-03-27,711.445556640625,778.1500244140625,793.0,768.0999755859375,793.0,1557785
2015-03-30,738.2340087890625,807.4500122070312,809.75,780.0499877929688,780.0999755859375,847421
2015-03-31,741.7539672851562,811.2999877929688,817.0,802.0499877929688,807.9000244140625,947718
2015-04-01,751.2626342773438,821.7000122070312,825.9000244140625,803.5,810.0,898480
2015-04-06,753.8223876953125,824.5,831.4000244140625,819.0,829.0,687263
2015-04-07,763.6051635742188,835.2000122070312,838.7999877929688,821.0,824.3499755859375,769528
2015-04-08,774.2565307617188,846.8499755859375,854.0,840.0,841.0,982733
2015-04-09,780.0166625976562,853.1500244140625,856.0,841.0,855.0,1019655
2015-04-10,785.7764282226562,859.4500122070312,861.7000122070312,843.2000122070312,853.0,802074
2015-04-13,788.1536254882812,862.0499877929688,865.5499877929688,852.4000244140625,860.0,805167
2015-04-15,767.1251220703125,839.0499877929688,863.0,835.0,861.6500244140625,1279621
2015-04-16,751.765380859375,822.25,836.8499755859375,810.5999755859375,835.0,1366075
2015-04-17,746.782470703125,816.7999877929688,829.5999755859375,815.0,822.25,685338
2015-04-20,739.6055297851562,808.9500122070312,819.2999877929688,800.0,818.0,920198
2015-04-21,728.2227783203125,796.5,816.9000244140625,792.0,813.4500122070312,652649
2015-04-22,718.119873046875,785.4500122070312,806.0,769.2000122070312,800.0,1779318
2015-04-23,718.988525390625,786.4000244140625,810.0,785.0,793.0999755859375,1275295
2015-04-24,705.2284545898438,771.3499755859375,792.5,765.0499877929688,792.5,1123939
2015-04-27,680.9544677734375,744.7999877929688,775.0,740.5499877929688,775.0,1625216
2015-04-28,699.834228515625,765.4500122070312,768.6500244140625,730.0,741.9500122070312,2052761
2015-04-29,689.7315673828125,754.4000244140625,763.0999755859375,750.0,763.0999755859375,1445757
2015-04-30,697.091552734375,762.4500122070312,770.8499755859375,747.2000122070312,749.2999877929688,2260678
2015-05-04,712.5885009765625,779.4000244140625,781.5,764.0,769.8499755859375,1071772
2015-05-05,714.4171752929688,781.4000244140625,784.8499755859375,768.6500244140625,780.0,952716
2015-05-06,695.6287231445312,760.8499755859375,779.0,750.1500244140625,779.0,1616619
2015-05-07,700.1087036132812,765.75,773.4500122070312,734.8499755859375,753.2999877929688,1718402
2015-05-08,694.3029174804688,759.4000244140625,774.4000244140625,752.75,773.0,1127201
2015-05-11,705.5028686523438,771.6500244140625,776.2000122070312,751.9000244140625,768.0,976348
2015-05-12,693.3429565429688,758.3499755859375,772.8499755859375,754.0,772.7999877929688,1137027
2015-05-13,697.13720703125,762.5,775.0,759.0,759.0499877929688,839420
2015-05-14,728.1770629882812,796.4500122070312,803.0,755.0,762.0,1975784
2015-05-15,722.5540161132812,790.2999877929688,818.0,785.0,802.0,1503598
2015-05-18,701.0228271484375,766.75,818.0,762.0,796.8499755859375,6759860
2015-05-19,708.3372802734375,774.75,779.2999877929688,750.0,758.0,3903935
2015-05-20,705.0914306640625,771.2000122070312,777.9500122070312,764.1500244140625,775.6500244140625,1793967
2015-05-21,710.5770874023438,777.2000122070312,779.7999877929688,766.0499877929688,770.0,1678041
2015-05-22,708.93115234375,775.4000244140625,779.7999877929688,771.2000122070312,775.0,1039136
2015-05-25,696.5885620117188,761.9000244140625,778.75,754.4000244140625,775.9500122070312,1282826
2015-05-26,698.0514526367188,763.5,769.0,755.5499877929688,762.0999755859375,906103
2015-05-27,694.1658325195312,759.25,762.0499877929688,754.4000244140625,762.0,792609
2015-05-28,701.571533203125,767.3499755859375,771.0,758.5,760.1500244140625,1051538
2015-05-29,719.5825805664062,787.0499877929688,795.0,768.0,768.5,2583950
2015-06-01,722.0513305664062,789.75,794.7000122070312,786.2999877929688,787.7999877929688,713447
2015-06-02,694.1201171875,759.2000122070312,794.2999877929688,756.0,789.0999755859375,1014316
2015-06-03,697.3201904296875,762.7000122070312,767.0,750.0,763.0,867736
2015-06-04,694.4859008789062,759.5999755859375,766.0,751.7999877929688,763.9000244140625,820596
2015-06-05,693.7543334960938,758.7999877929688,765.5999755859375,752.0,759.0,830300
2015-06-08,683.8803100585938,748.0,760.0,745.0,759.0,795683
2015-06-09,672.6345825195312,735.7000122070312,751.2000122070312,730.0,744.7999877929688,998511
2015-06-10,675.7889404296875,739.1500244140625,745.0999755859375,734.5999755859375,736.0,803748
2015-06-11,647.6747436523438,708.4000244140625,743.7000122070312,702.5,739.2000122070312,1453089
2015-06-12,645.1603393554688,705.6500244140625,722.7999877929688,702.0,709.0,1168519
2015-06-15,638.6691284179688,698.5499877929688,719.4000244140625,696.4000244140625,714.75,1244078
2015-06-16,644.5205688476562,704.9500122070312,706.0,693.0,700.9500122070312,2765685
2015-06-17,649.7318725585938,710.6500244140625,719.2000122070312,705.0,708.0,2215497
2015-06-18,666.4632568359375,728.9500122070312,734.3499755859375,718.9500122070312,718.9500122070312,1908157
2015-06-19,676.5659790039062,740.0,744.9000244140625,729.75,733.7999877929688,1783890
2015-06-22,683.6058959960938,747.7000122070312,751.5499877929688,732.5,744.6500244140625,1350579
2015-06-23,691.6514892578125,756.5,760.0,741.6500244140625,750.0,980083
2015-06-24,692.9849243164062,753.6500244140625,759.7999877929688,739.2000122070312,751.9000244140625,2982650
2015-06-25,689.8126831054688,750.2000122070312,759.7999877929688,745.0999755859375,753.0,1858338
2015-06-26,689.8585205078125,750.25,754.9000244140625,743.7999877929688,744.0999755859375,764357
2015-06-29,677.3992919921875,736.7000122070312,743.0,727.5,743.0,1100309
2015-06-30,694.5479125976562,755.3499755859375,759.5,737.0,737.0,1348105
2015-07-01,699.5593872070312,760.7999877929688,765.5999755859375,755.0999755859375,757.4500122070312,1025215
2015-07-02,701.4903564453125,762.9000244140625,772.5,761.0999755859375,763.0999755859375,973819
2015-07-03,710.5014038085938,772.7000122070312,778.4000244140625,758.4000244140625,762.0,1068877
2015-07-06,720.4779663085938,783.5499877929688,786.1500244140625,762.0,765.0,652931
2015-07-07,758.2237548828125,824.5999755859375,827.9000244140625,790.0499877929688,793.0,2464459
2015-07-08,737.6727905273438,802.25,835.0,797.3499755859375,819.7999877929688,1933525
2015-07-09,732.7994384765625,796.9500122070312,814.9000244140625,795.0,810.0,613555
2015-07-10,731.2821655273438,795.2999877929688,806.0,781.7000122070312,806.0,1027281
2015-07-13,751.8330688476562,817.6500244140625,821.2000122070312,803.2999877929688,805.2000122070312,1275702
2015-07-14,756.4766845703125,822.7000122070312,827.7999877929688,810.2999877929688,823.0,780973
2015-07-15,770.4071655273438,837.8499755859375,840.5,823.25,826.5,1095558
2015-07-16,779.7860107421875,848.0499877929688,854.2999877929688,843.2999877929688,853.0,1169553
2015-07-17,758.9594116210938,825.4000244140625,852.4000244140625,823.75,851.7999877929688,1089597
2015-07-20,783.6940307617188,852.2999877929688,855.9500122070312,827.25,830.0,1437246
