Date,Adj Close,Close,High,Low,Open,Volume
2015-01-01,93.50819396972656,103.57502746582031,103.95002746582031,103.2187728881836,103.6031494140625,1082549
2015-01-02,94.33765411376953,104.4937744140625,105.0468978881836,103.6875228881836,103.76252746582031,4198953
2015-01-05,94.50692749023438,104.6812744140625,105.9375228881836,104.1562728881836,104.4468994140625,3838601
2015-01-06,92.2978515625,102.2343978881836,104.32502746582031,101.6437759399414,104.0625228881836,12396695
2015-01-07,91.59537506103516,101.4562759399414,102.1875228881836,100.9406509399414,101.85002136230469,8305581
2015-01-08,92.25555419921875,102.1875228881836,104.79377746582031,101.85002136230469,104.27815246582031,7792131
2015-01-09,93.69439697265625,103.7812728881836,105.0000228881836,101.8593978881836,102.97502136230469,13587116
2015-01-12,94.12605285644531,104.2593994140625,104.8125228881836,102.69377136230469,103.1250228881836,4421790
2015-01-13,95.38715362548828,105.6562728881836,106.25627899169922,104.0625228881836,104.4562759399414,6312675
2015-01-14,93.43201446533203,103.49064636230469,106.7812728881836,103.1250228881836,106.1250228881836,9723858
2015-01-15,94.7100601196289,104.9062728881836,105.7500228881836,103.3593978881836,105.0000228881836,6993422
2015-01-16,93.95677947998047,104.0718994140625,105.63752746582031,103.66877746582031,105.1500244140625,8304680
2015-01-19,98.89118957519531,109.53752899169922,112.21878051757812,109.1906509399414,110.8312759399414,32334205
2015-01-20,99.94068908691406,110.70002746582031,111.37503051757812,109.29377746582031,109.8937759399414,13390593
2015-01-21,99.65292358398438,110.38127899169922,111.56253051757812,108.12190246582031,110.5500259399414,17701408
2015-01-22,101.50530242919922,111.4781494140625,112.06877899169922,109.63127899169922,110.62503051757812,19458651
2015-01-23,102.74305725097656,112.8375244140625,113.25003051757812,110.67190551757812,112.35002899169922,19277835
2015-01-27,102.1882095336914,112.2281494140625,113.57815551757812,111.56253051757812,112.95002746582031,15764550
2015-01-28,103.67354583740234,113.85940551757812,114.75003051757812,111.70315551757812,111.75003051757812,16769969
2015-01-29,102.896728515625,113.00627899169922,115.21878051757812,112.4625244140625,114.00003051757812,13488321
2015-01-30,103.55400848388672,113.7281494140625,114.3843994140625,111.96565246582031,113.79377746582031,9393192
2015-02-02,106.72099304199219,117.2062759399414,117.69377899169922,114.18753051757812,114.75003051757812,15948657
2015-02-03,106.11492156982422,116.54065704345703,117.75940704345703,115.82815551757812,117.00003051757812,8465539
2015-02-04,105.7137222290039,116.10002899169922,118.10627746582031,115.54690551757812,116.85002899169922,8923261
2015-02-05,108.966064453125,119.67190551757812,120.58128356933594,116.41877746582031,116.42815399169922,12263607
2015-02-06,109.81967163085938,120.60940551757812,122.75627899169922,119.25003051757812,119.62503051757812,11074311
2015-02-09,110.59648132324219,121.46253204345703,121.87503051757812,119.1750259399414,119.98127746582031,6794574
2015-02-10,109.70870971679688,120.48753356933594,122.25003051757812,119.5031509399414,120.18753051757812,11140578
2015-02-11,108.99165344238281,119.70002746582031,121.68753051757812,118.71565246582031,121.12503051757812,14166503
2015-02-12,110.42577362060547,121.27503204345703,122.43753051757812,120.23440551757812,120.65628051757812,9639757
2015-02-13,112.7988510131836,123.88127899169922,124.48127746582031,121.27503204345703,121.50003051757812,9239165
2015-02-16,112.93544006347656,124.03128051757812,125.10940551757812,123.75003051757812,123.91877746582031,5117465
2015-02-18,114.21588134765625,125.43753051757812,125.81253051757812,122.90628051757812,124.12503051757812,6045571
2015-02-19,112.593994140625,123.65628051757812,125.43753051757812,122.81253051757812,125.43753051757812,7382040
2015-02-20,110.97208404541016,121.87503051757812,123.93753051757812,121.40628051757812,123.65628051757812,4849774
2015-02-23,110.92940521240234,121.82815551757812,123.37503051757812,120.66565704345703,121.87503051757812,5689865
2015-02-24,111.48426818847656,122.43753051757812,123.71253204345703,121.80003356933594,122.34378051757812,8433603
2015-02-25,113.3281021118164,124.46253204345703,124.80003356933594,122.26878356933594,122.54065704345703,9829069
2015-02-26,112.3208236694336,123.35627746582031,125.41877746582031,122.13752746582031,124.46253204345703,10478408
2015-02-27,111.70620727539062,122.68128204345703,123.48753356933594,121.63127899169922,123.18753051757812,12264620
2015-03-02,113.44760131835938,124.59378051757812,126.45002746582031,122.62503051757812,123.76878356933594,9859640
2015-03-03,114.80489349365234,126.08440399169922,126.93753051757812,124.31253051757812,124.68753051757812,9609805
2015-03-04,112.593994140625,123.65628051757812,126.32815551757812,123.05628204345703,126.04690551757812,8693384
2015-03-05,114.01101684570312,125.21253204345703,125.60627746582031,122.85940551757812,123.73127746582031,7213278
2015-03-09,112.69641876220703,123.76878356933594,125.06253051757812,123.00940704345703,125.06253051757812,7593752
2015-03-10,111.70620727539062,122.68128204345703,124.08753204345703,120.93753051757812,122.06253051757812,9328397
2015-03-11,111.78303527832031,122.76565551757812,127.05003356933594,121.96878051757812,123.29065704345703,12190748
2015-03-12,111.87692260742188,122.86878204345703,123.17815399169922,121.21878051757812,122.96253204345703,6275689
2015-03-13,109.13677978515625,119.85940551757812,123.45002746582031,118.49065399169922,123.45002746582031,10007634
2015-03-16,110.33186340332031,121.17190551757812,122.05315399169922,119.3625259399414,120.22502899169922,8820568
2015-03-17,109.84527587890625,120.63752746582031,122.13752746582031,119.85940551757812,121.87503051757812,7882840
2015-03-18,107.79657745361328,118.38752746582031,121.50003051757812,117.89065551757812,121.31253051757812,8925624
2015-03-19,108.41972351074219,119.07190704345703,120.50627899169922,118.59378051757812,119.56877899169922,7848403
