Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,,
2015-01-01,298.521240234375,401.70001220703125,402.9125061035156,396.3999938964844,399.75,1336492
2015-01-02,298.2332458496094,401.3125,404.73748779296875,400.01251220703125,400.51251220703125,933372
2015-01-05,293.2169494628906,394.5625,403.75,392.17498779296875,403.75,2012624
2015-01-06,285.38616943359375,384.0249938964844,393.6000061035156,380.6625061035156,393.5,3470408
2015-01-07,278.60498046875,374.8999938964844,387.0,373.17498779296875,384.875,3540560
2015-01-08,285.0517578125,383.57501220703125,385.0,373.75,379.25,3906036
2015-01-09,287.141845703125,386.38751220703125,395.9125061035156,380.7250061035156,384.1625061035156,6164448
2015-01-12,292.71539306640625,393.88751220703125,394.75,385.17498779296875,388.7749938964844,2661684
2015-01-13,294.2110595703125,395.8999938964844,398.73748779296875,390.8374938964844,393.88751220703125,2916072
2015-01-14,293.3191833496094,394.70001220703125,399.70001220703125,387.57501220703125,398.9750061035156,4133276
2015-01-15,296.0039367675781,398.3125,404.61248779296875,388.11248779296875,398.73748779296875,3658976
2015-01-16,304.5035705566406,409.75,411.0249938964844,393.88751220703125,398.5,3185348
2015-01-19,305.5533142089844,411.1625061035156,432.5,409.95001220703125,412.5,3335832
2015-01-20,310.6623840332031,418.0375061035156,419.8125,412.42498779296875,415.625,3099268
2015-01-21,313.4676818847656,421.8125,423.0,410.25,415.29998779296875,7541032
2015-01-22,309.4640808105469,416.42498779296875,423.26251220703125,414.25,422.0,3769104
2015-01-23,305.9247741699219,411.6625061035156,417.2250061035156,407.82501220703125,415.7749938964844,4683076
2015-01-27,300.29547119140625,404.0874938964844,412.2250061035156,401.88751220703125,412.2250061035156,4461772
2015-01-28,308.29351806640625,414.8500061035156,416.4375,402.5,402.5,4173388
2015-01-29,306.35211181640625,412.23748779296875,415.67498779296875,402.2250061035156,414.5,4751440
2015-01-30,332.8824157714844,447.9375,455.0,438.2875061035156,452.5,21415344
2015-02-02,351.3216857910156,472.75,475.0,449.51251220703125,450.0,10089756
2015-02-03,353.0402526855469,475.0625,478.75,467.75,477.5,8442272
2015-02-04,354.5513916015625,475.0874938964844,477.5,471.38751220703125,475.0,4939900
2015-02-05,368.0405578613281,493.1625061035156,495.2124938964844,471.73748779296875,475.0,8494896
2015-02-06,364.6915588378906,488.67498779296875,499.25,486.32501220703125,492.5,4023848
2015-02-09,372.079833984375,498.57501220703125,502.375,482.82501220703125,485.25,4670508
2015-02-10,360.7082214355469,483.3374938964844,496.9624938964844,481.25,496.25,5786408
2015-02-11,364.878173828125,488.92498779296875,491.75,480.29998779296875,484.92498779296875,2142516
2015-02-12,370.2327575683594,496.1000061035156,497.5,487.25,487.5,4365376
2015-02-13,371.82794189453125,498.23748779296875,501.0,494.20001220703125,497.5,3286008
2015-02-16,370.31671142578125,496.2124938964844,502.0,495.1499938964844,498.76251220703125,3024868
2015-02-18,379.32818603515625,508.2875061035156,510.0,496.88751220703125,497.88751220703125,6327804
2015-02-19,382.1265869140625,512.0374755859375,513.6749877929688,505.0,507.5,4136952
2015-02-20,373.2832336425781,500.1875,513.75,499.0249938964844,512.5,2668572
2015-02-23,367.73260498046875,492.75,506.92498779296875,489.61248779296875,500.0,2666340
2015-02-24,368.6748352050781,494.01251220703125,499.70001220703125,488.9125061035156,492.75,3643048
2015-02-25,370.0089416503906,495.79998779296875,498.3999938964844,492.95001220703125,497.375,2276348
2015-02-26,368.5628967285156,493.86248779296875,502.0,491.23748779296875,495.75,4156644
2015-02-27,377.247802734375,505.5,506.4125061035156,493.86248779296875,497.25,4808820
2015-03-02,377.77960205078125,506.2124938964844,510.2250061035156,500.0874938964844,510.2250061035156,4098336
2015-03-03,378.96429443359375,507.79998779296875,511.2250061035156,496.26251220703125,507.75,4306688
2015-03-04,379.85980224609375,509.0,512.9249877929688,505.0,509.25,3430308
2015-03-05,385.2704772949219,516.25,518.7249755859375,508.98748779296875,509.0,3448716
2015-03-09,385.40093994140625,516.4249877929688,518.7249755859375,502.75,514.1875,6555768
2015-03-10,381.38043212890625,511.0375061035156,517.25,507.0,513.75,5425488
2015-03-11,384.1602783203125,514.7625122070312,529.2249755859375,508.88751220703125,515.0,10074260
2015-03-12,382.9754638671875,513.1749877929688,519.8250122070312,510.5625,516.25,4880440
2015-03-13,375.49407958984375,503.1499938964844,514.75,495.26251220703125,514.7000122070312,6368968
2015-03-16,383.77783203125,514.25,516.5,503.5,505.0,7937836
2015-03-17,380.43829345703125,509.7749938964844,517.2249755859375,508.25,516.7000122070312,10007444
2015-03-18,374.3653259277344,501.63751220703125,513.1875,498.76251220703125,510.0,18927840
2015-03-19,365.5498352050781,489.82501220703125,503.20001220703125,486.0,495.0,10163240
2015-03-20,365.6431579589844,489.95001220703125,492.5,482.875,489.9750061035156,6271108
2015-03-23,361.3518981933594,484.20001220703125,493.79998779296875,480.875,490.2749938964844,3897136
2015-03-24,362.07952880859375,485.17498779296875,489.5,480.17498779296875,484.5,5298696
2015-03-25,375.81121826171875,503.57501220703125,508.8999938964844,484.54998779296875,486.0,7518574
2015-03-26,368.4416809082031,493.70001220703125,505.0,489.04998779296875,503.0,7048128
2015-03-27,359.2808532714844,481.42498779296875,501.5,477.45001220703125,491.70001220703125,4280330
2015-03-30,365.8482360839844,490.2250061035156,493.1000061035156,478.25,483.0,3275064
